HEADER	4096	48	64	11	8
692484 | citi : your citi online username was created . sign in at citi . example to manage account ending 6208 .	390,2226,2641,1839,;2619,;2703,2683,;2157,;156,825,;2703,2683,;1268,10,1528,2337,;1268,117,680,64,551,2050,;498,;2527,3107,1317,1047,2786,;2289,;3106,469,;2718,;1416,;2703,2683,;2289,;3979,1517,2585,2844,1492,;2084,;3951,2693,2229,2460,;1690,2724,3958,3917,1642,;1450,2130,1408,1531,;3715,2757,;2289,;	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,	false	OTHER	NONE	citi	6208			
24273 | chase : the $ 60 . 00 hold placed by hertz rent a car on card ending 7761 has been released . no charge was made .	2707,2652,3503,;2619,;1789,4067,3384,;2157,;540,;2355,;571,;2289,;589,;524,3030,;3976,1159,3368,2403,;3220,;3468,6,875,;154,3802,;2348,;2273,;4048,;2273,698,;1450,2130,1408,1531,;127,1763,;4067,;2175,547,;3444,1939,1553,2592,3384,3539,;2289,;4090,;1789,3664,295,1513,;498,;3885,1031,;2289,;	0,0,1,0,0,0,5,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,	false	OTHER	NONE	chase	7761	60.00		
futuremarkertoken 77958 | irs : your amended 2026 return has been processed . your refund will be deposited in 3 - 5 business days .	464,2651,1968,281,3847,1314,3211,3651,;2142,1848,4017,;2619,;611,;2157,;156,825,;2050,2667,1450,3742,434,;1079,1987,;1964,427,1968,2296,;4067,;2175,547,;344,2711,390,2066,4078,1906,3539,;2289,;156,825,;1026,3205,2142,3994,;2099,1148,;128,;1174,1805,1161,1882,351,1071,2786,;2718,;2626,;1080,;208,;3577,528,2637,2337,3165,4078,;509,2036,;2289,;	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,	false	OTHER	NONE					
93557 | wells fargo : your debit card ending 9111 was declined at luxe jewelers for $ 2 , 480 . 00 due to insufficient funds . no charge was made .	3088,544,2392,;2619,;799,664,1634,;2542,295,3931,;2157,;156,825,;2112,3037,560,;2273,698,;1450,2130,1408,1531,;2858,2834,;498,;2515,463,3465,1528,2337,2696,;1416,;134,231,;1453,112,799,1939,2696,1215,;912,;2355,;3029,;1483,;227,;2289,;589,;821,;2084,;791,105,713,2348,2124,969,2916,4044,;2142,3994,2804,;2289,;4090,;1789,3664,295,1513,;498,;3885,1031,;2289,;	0,0,1,2,0,0,0,0,0,3,0,0,0,9,10,0,0,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,	false	OTHER	NONE	wells fargo	9111	2,480.00		luxe jewelers
37777 | usps : your package 9414352513849945149 is out for delivery today .	1992,3820,3820,;2619,;1803,607,;2157,;156,825,;1739,2562,3630,1154,2460,;3235,2694,2193,3871,3365,1929,1859,1536,;3861,;1631,;912,;3658,2679,656,1961,2178,1149,;3264,1341,509,;2289,;	0,0,0,0,0,0,0,0,0,0,0,0,0,	false	OTHER	NONE					
24273 | chase : you scheduled a payment of $ 190 . 41 to comcast cable for 09 / 04 from acct . . . 9384 . to cancel , visit chase . com / pay .	2707,2652,3503,;2619,;1789,4067,3384,;2157,;156,;577,177,918,571,3642,1155,2762,;2348,;1673,3846,2330,2667,3802,;3176,;2355,;1181,;2289,;1814,;2084,;734,3166,1440,1870,2043,;4017,1106,3658,;912,;1058,;1886,;3073,;2746,2777,;1690,3061,;2289,;2289,;2289,;135,1358,;2289,;2084,;2405,1887,3081,1531,;1483,;2153,52,351,;1789,4067,3384,;2289,;734,;1886,;1673,;2289,;	0,0,1,0,0,0,0,0,0,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,	false	OTHER	NONE	chase	9384	190.41		
futuremarkertoken 37777 | usps : your package 9405511899223197428490 is scheduled for delivery today by 6 : 30pm .	464,2651,1968,281,3847,1314,3211,3651,;1992,3820,3820,;2619,;1803,607,;2157,;156,825,;1739,2562,3630,1154,2460,;2832,3476,3393,714,2342,2365,399,2777,;3861,;577,177,918,571,3642,1155,2762,;912,;3658,2679,656,1961,2178,1149,;3264,1341,509,;3220,;1417,;2157,;3186,3104,;2289,;	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,	false	OTHER	NONE					
futuremarkertoken 93557 | wells fargo : scheduled transfer notice - $ 600 . 00 will be sent from account ending 4417 to chase . . . 9384 on 03 / 14 .	464,2651,1968,281,3847,1314,3211,3651,;3088,544,2392,;2619,;799,664,1634,;2542,295,3931,;2157,;577,177,918,571,3642,1155,2762,;2630,3574,143,640,1707,2738,;3210,2197,807,2176,;1080,;2355,;1873,;2289,;589,;2099,1148,;128,;3473,3802,;2746,2777,;1690,2724,3958,3917,1642,;1450,2130,1408,1531,;3724,2291,;2084,;1789,4067,3384,;2289,;2289,;2289,;135,1358,;4048,;3476,;1886,;1016,;2289,;	0,0,0,1,2,0,0,0,0,0,0,5,6,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,	false	OTHER	NONE	wells fargo	4417	600.00		
322632 | bank of america : case 8841207 has been resolved in your favor . the provisional credit of $ 412 . 90 is now permanent . no further action is needed .	1094,2921,2270,1460,;2619,;262,1015,;3176,;2050,3407,3501,245,3788,;2157,;1870,3384,;1947,1064,3500,1198,3160,;4067,;2175,547,;1561,114,3489,3968,1030,1504,;2718,;156,825,;58,2003,352,;2289,;540,;344,3048,2179,2153,52,2234,2445,931,;2527,220,703,3694,;3176,;2355,;3500,;2289,;2252,;3861,;2807,;3492,1889,2731,3951,1081,278,3802,;2289,;4090,;2882,2230,4033,540,3468,;1419,865,67,2445,;3861,;3099,481,2315,434,;2289,;	0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,0,0,0,0,0,0,0,0,0,0,	false	OTHER	NONE	bank of america		412.90		
24273 | chase : your one - time code is 462331 . don ' t share it . we ' ll never call to ask for it .	2707,2652,3503,;2619,;1789,4067,3384,;2157,;156,825,;2543,;1080,;873,2090,;2009,3825,;3861,;3911,22,1267,1942,;2289,;2062,;2758,;3491,;45,3664,1101,;1040,;2289,;4009,;2758,;1317,;1150,1477,2178,;1599,3012,;2084,;2578,;912,;1040,;2289,;	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,	false	OTHER	NONE	chase				
24273 | chase : you scheduled a payment of $ 249 . 36 to comcast cable for 11 / 07 from acct . . . 9384 . to cancel , visit chase . com / pay .	2707,2652,3503,;2619,;1789,4067,3384,;2157,;156,;577,177,918,571,3642,1155,2762,;2348,;1673,3846,2330,2667,3802,;3176,;2355,;2238,;2289,;1180,;2084,;734,3166,1440,1870,2043,;4017,1106,3658,;912,;3031,;1886,;1864,;2746,2777,;1690,3061,;2289,;2289,;2289,;135,1358,;2289,;2084,;2405,1887,3081,1531,;1483,;2153,52,351,;1789,4067,3384,;2289,;734,;1886,;1673,;2289,;	0,0,1,0,0,0,0,0,0,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,	false	OTHER	NONE	chase	9384	249.36		
322632 | bofa : your credit card ending 9111 was declined for $ 414 . 89 at shell oil 5744 on 11 / 23 . call 800 . 732 . 9194 if you need help .	1094,2921,2270,1460,;2619,;2696,555,;2157,;156,825,;2527,220,703,3694,;2273,698,;1450,2130,1408,1531,;2858,2834,;498,;2515,463,3465,1528,2337,2696,;912,;2355,;2694,;2289,;1370,;1416,;2529,46,664,;315,;1347,3862,;4048,;3031,;1886,;2834,;2289,;1599,3012,;3327,;2289,;983,;2289,;3730,3665,;3590,;156,;3099,481,;46,1404,;2289,;	0,0,1,0,0,0,0,0,3,0,0,0,0,5,6,6,0,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,	false	OTHER	NONE	bofa	9111	414.89		shell oil 5744
322632 | bofa reminder : payment of $ 35 . 00 minimum is due on credit card ending 9111 by 09 / 08 . avoid late fees .	1094,2921,2270,1460,;2619,;2696,555,;3847,442,1367,1934,3742,368,;2157,;1673,3846,2330,2667,3802,;3176,;2355,;2389,;2289,;589,;1367,725,2687,346,3054,;3861,;821,;4048,;2527,220,703,3694,;2273,698,;1450,2130,1408,1531,;2858,2834,;3220,;1058,;1886,;1461,;2289,;2003,3041,1187,;1694,1047,;3075,2628,;2289,;	0,0,1,0,0,0,0,0,5,6,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,	false	OTHER	NONE	bofa	9111	35.00		
24273 | chase : zelle ( r ) request : mike chen is requesting $ 75 . 00 from you . reply in the chase app to send or decline .	2707,2652,3503,;2619,;1789,4067,3384,;2157,;1116,664,960,;3095,;1813,;2692,;755,770,2218,1236,1191,;2157,;3448,3016,;177,3336,;3861,;755,770,2218,1236,1191,2481,3760,1531,;2355,;3065,;2289,;589,;2746,2777,;156,;2289,;352,596,2496,;2718,;540,;1789,4067,3384,;812,;2084,;3473,1450,;2436,;2515,463,3465,1528,2337,;2289,;	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,	false	OTHER	NONE	chase		75.00		
